1.066000000000000000e+03,5.630393996247654798e+00,9.000000000000000000e+00,8.300000000000000000e+01,2.724680878636687731e-01,2.254000000000000000e+03
5.570000000000000000e+02,5.082585278276480878e+00,6.000000000000000000e+00,4.900000000000000000e+01,2.118023348792579530e-01,5.350000000000000000e+02
2.120000000000000000e+03,5.202358490566037830e+00,2.000000000000000000e+00,2.090000000000000000e+02,2.858142137660883986e-01,7.279000000000000000e+03
6.270000000000000000e+02,5.578947368421052211e+00,5.000000000000000000e+00,7.700000000000000000e+01,3.392891949840816102e-01,8.260000000000000000e+02
5.960000000000000000e+02,5.107382550335570315e+00,7.000000000000000000e+00,2.100000000000000000e+01,2.167125026443833258e-01,3.960000000000000000e+02
1.267000000000000000e+03,5.153906866614049065e+00,2.000000000000000000e+00,1.970000000000000000e+02,2.191480017566974081e-01,1.166600000000000000e+04
8.620000000000000000e+02,5.331786542923433458e+00,6.000000000000000000e+00,3.900000000000000000e+01,2.093509669530521089e-01,6.420000000000000000e+02
1.619000000000000000e+03,4.915379864113650576e+00,1.900000000000000000e+01,1.120000000000000000e+02,1.570411095839060467e-01,6.250000000000000000e+02
9.410000000000000000e+02,5.165781083953241648e+00,3.000000000000000000e+00,1.900000000000000000e+01,3.530261447349414827e-01,3.660000000000000000e+02
1.005000000000000000e+03,5.612935323383084985e+00,9.000000000000000000e+00,5.100000000000000000e+01,2.055411645455569314e-01,8.230000000000000000e+02
3.980000000000000000e+02,5.643216080402010171e+00,8.000000000000000000e+00,9.800000000000000000e+01,2.362290838831978546e-01,1.128000000000000000e+03
1.653000000000000000e+03,5.367211131276467206e+00,9.000000000000000000e+00,2.900000000000000000e+01,2.990194426660376936e-01,5.890000000000000000e+02
4.990000000000000000e+02,5.042084168336673500e+00,1.400000000000000000e+01,4.000000000000000000e+01,3.332167832167832189e-01,7.620000000000000000e+02
5.850000000000000000e+02,4.924786324786325054e+00,1.400000000000000000e+01,3.500000000000000000e+01,2.903459956448100621e-01,3.330000000000000000e+02
3.116000000000000000e+03,5.059050064184852147e+00,4.000000000000000000e+00,2.630000000000000000e+02,1.814669014814047354e-01,2.234000000000000000e+03
1.928000000000000000e+03,5.645228215767635227e+00,4.000000000000000000e+00,3.200000000000000000e+02,2.959622779710675555e-01,9.958000000000000000e+03
1.554000000000000000e+03,5.257400257400257182e+00,2.400000000000000000e+01,1.460000000000000000e+02,1.543066600712809100e-01,9.340000000000000000e+02
5.810000000000000000e+02,5.647160068846815761e+00,5.000000000000000000e+00,2.200000000000000000e+01,3.622754491017964318e-01,4.620000000000000000e+02
9.220000000000000000e+02,6.302603036876355702e+00,6.000000000000000000e+00,1.960000000000000000e+02,2.554820910431432335e-01,1.753000000000000000e+03
1.159000000000000000e+03,5.591026747195858349e+00,1.400000000000000000e+01,6.400000000000000000e+01,2.884052884052883958e-01,1.302000000000000000e+03
9.320000000000000000e+02,6.023605150214592641e+00,9.000000000000000000e+00,7.900000000000000000e+01,2.268216824644549712e-01,7.790000000000000000e+02
6.370000000000000000e+02,3.824175824175824356e+00,5.000000000000000000e+00,4.500000000000000000e+01,2.820321255136346572e-01,4.600000000000000000e+02
9.920000000000000000e+02,5.577620967741935054e+00,1.600000000000000000e+01,2.500000000000000000e+01,3.106761982889956752e-01,1.077000000000000000e+03
8.980000000000000000e+02,5.224944320712694434e+00,6.000000000000000000e+00,1.400000000000000000e+01,3.154699049630411700e-01,2.150000000000000000e+02
1.340000000000000000e+03,5.845522388059701591e+00,1.100000000000000000e+01,2.280000000000000000e+02,1.876109647839235284e-01,3.758000000000000000e+03
2.556000000000000000e+03,5.149843505477308625e+00,2.400000000000000000e+01,3.630000000000000000e+02,2.146951214110434936e-01,4.678000000000000000e+03
1.488000000000000000e+03,5.450268817204301008e+00,8.000000000000000000e+00,1.530000000000000000e+02,2.954268630273502172e-01,6.094000000000000000e+03
8.400000000000000000e+02,5.669047619047619335e+00,5.000000000000000000e+00,2.200000000000000000e+01,3.163481953290870341e-01,5.050000000000000000e+02
6.240000000000000000e+02,5.280448717948718063e+00,7.000000000000000000e+00,1.200000000000000000e+01,3.346159649917005985e-01,4.330000000000000000e+02
2.675000000000000000e+03,5.010841121495326789e+00,9.000000000000000000e+00,2.200000000000000000e+02,2.014967259120673537e-01,1.090000000000000000e+03
1.831000000000000000e+03,5.588749317312943887e+00,5.000000000000000000e+00,4.600000000000000000e+01,3.071162099239853061e-01,6.610000000000000000e+02
7.440000000000000000e+02,5.522849462365591044e+00,9.000000000000000000e+00,3.900000000000000000e+01,2.617839013778099910e-01,9.110000000000000000e+02
6.920000000000000000e+02,6.109826589595376056e+00,1.200000000000000000e+01,6.400000000000000000e+01,3.051218383064686068e-01,1.186000000000000000e+03
6.700000000000000000e+02,5.467164179104477384e+00,8.000000000000000000e+00,2.900000000000000000e+01,2.105091855923622024e-01,6.040000000000000000e+02
4.050000000000000000e+02,5.738271604938272041e+00,3.000000000000000000e+00,2.500000000000000000e+01,3.289679977865904159e-01,6.020000000000000000e+02
3.685000000000000000e+03,6.553052917232021990e+00,4.000000000000000000e+00,3.570000000000000000e+02,2.031429439352740174e-01,3.688000000000000000e+03
1.459000000000000000e+03,5.921178889650445143e+00,6.000000000000000000e+00,1.120000000000000000e+02,2.650863867790668738e-01,4.600000000000000000e+02
8.100000000000000000e+02,5.288888888888888751e+00,7.000000000000000000e+00,2.800000000000000000e+01,2.232194854578465892e-01,5.860000000000000000e+02
5.320000000000000000e+02,5.387218045112781795e+00,5.000000000000000000e+00,3.400000000000000000e+01,3.410321758521822066e-01,6.250000000000000000e+02
4.800000000000000000e+02,5.189583333333333215e+00,1.400000000000000000e+01,3.900000000000000000e+01,3.279630148500980447e-01,8.080000000000000000e+02
3.990000000000000000e+02,5.974937343358395658e+00,2.000000000000000000e+00,1.700000000000000000e+01,4.167994207096307191e-01,6.000000000000000000e+02
1.723000000000000000e+03,5.029019152640742618e+00,1.400000000000000000e+01,1.110000000000000000e+02,2.347248607660707698e-01,7.340000000000000000e+02
8.630000000000000000e+02,6.633835457705678174e+00,4.000000000000000000e+00,5.000000000000000000e+01,1.945723195723195742e-01,1.085000000000000000e+03
6.010000000000000000e+02,5.755407653910149968e+00,1.200000000000000000e+01,5.300000000000000000e+01,3.202820560400816419e-01,7.200000000000000000e+02
4.270000000000000000e+02,4.618266978922716426e+00,3.000000000000000000e+00,7.900000000000000000e+01,1.540627847262486527e-01,7.780000000000000000e+02
9.940000000000000000e+02,5.236418511066398551e+00,1.300000000000000000e+01,7.700000000000000000e+01,1.903588787535787918e-01,1.531000000000000000e+03
7.630000000000000000e+02,6.680209698558322806e+00,3.000000000000000000e+00,2.200000000000000000e+01,2.575619979042961805e-01,3.600000000000000000e+02
4.584000000000000000e+03,4.896160558464223378e+00,1.300000000000000000e+01,2.250000000000000000e+02,2.617816031036017677e-01,2.964000000000000000e+03
1.563000000000000000e+03,6.354446577095329118e+00,6.000000000000000000e+00,1.370000000000000000e+02,2.350020336225596418e-01,1.589000000000000000e+03
2.550000000000000000e+02,5.050980392156862564e+00,3.000000000000000000e+00,5.000000000000000000e+00,3.248594475678318050e-01,5.400000000000000000e+01
1.710000000000000000e+03,5.643274853801169222e+00,8.000000000000000000e+00,4.600000000000000000e+01,1.916615946439439999e-01,5.520000000000000000e+02
4.770000000000000000e+02,5.176100628930817571e+00,5.000000000000000000e+00,3.200000000000000000e+01,3.617732807408677864e-01,6.010000000000000000e+02
3.240000000000000000e+02,5.200617283950617065e+00,5.000000000000000000e+00,4.800000000000000000e+01,3.268558951965065407e-01,4.020000000000000000e+02
1.396000000000000000e+03,5.305873925501432886e+00,5.000000000000000000e+00,1.300000000000000000e+01,3.167749137406129512e-01,3.790000000000000000e+02
7.060000000000000000e+02,6.174220963172804666e+00,3.000000000000000000e+00,5.000000000000000000e+01,2.139059304703476438e-01,7.350000000000000000e+02
7.790000000000000000e+02,5.345314505776636693e+00,3.000000000000000000e+00,2.600000000000000000e+01,3.455562831120900236e-01,5.580000000000000000e+02
7.780000000000000000e+02,5.589974293059126076e+00,5.000000000000000000e+00,2.400000000000000000e+01,3.085577498503889737e-01,9.330000000000000000e+02
6.700000000000000000e+02,5.797014925373134453e+00,7.000000000000000000e+00,5.100000000000000000e+01,3.125985079331722316e-01,5.960000000000000000e+02
3.599000000000000000e+03,5.949430397332592158e+00,5.000000000000000000e+00,2.510000000000000000e+02,2.814304229998821905e-01,9.152000000000000000e+03
3.690000000000000000e+02,6.040650406504065373e+00,2.000000000000000000e+00,4.700000000000000000e+01,2.667496886674968759e-01,8.230000000000000000e+02
1.324000000000000000e+03,6.407099697885196399e+00,2.900000000000000000e+01,8.100000000000000000e+01,2.823743525129497334e-01,1.759000000000000000e+03
1.241000000000000000e+03,4.765511684125705472e+00,1.100000000000000000e+01,2.080000000000000000e+02,1.871812493218070750e-01,1.822000000000000000e+03
7.850000000000000000e+02,5.154140127388535220e+00,6.000000000000000000e+00,3.800000000000000000e+01,2.036402316511050636e-01,5.920000000000000000e+02
2.004000000000000000e+03,5.684630738522954196e+00,1.200000000000000000e+01,6.700000000000000000e+01,1.767958080620538885e-01,9.060000000000000000e+02
7.700000000000000000e+02,6.092207792207791961e+00,6.000000000000000000e+00,3.500000000000000000e+01,3.201992252351964496e-01,8.040000000000000000e+02
3.610000000000000000e+02,5.501385041551246857e+00,6.000000000000000000e+00,2.400000000000000000e+01,3.189201555708076063e-01,4.470000000000000000e+02
4.670000000000000000e+02,4.809421841541755782e+00,5.000000000000000000e+00,2.700000000000000000e+01,3.327150680091856549e-01,1.900000000000000000e+02
1.534000000000000000e+03,6.294002607561929530e+00,5.000000000000000000e+00,1.320000000000000000e+02,2.334022677030592463e-01,1.719000000000000000e+03
7.990000000000000000e+02,5.654568210262828742e+00,7.000000000000000000e+00,5.800000000000000000e+01,2.206620517699550421e-01,1.222000000000000000e+03
2.102000000000000000e+03,4.963843958135109702e+00,6.700000000000000000e+01,4.040000000000000000e+02,2.077807344332091577e-01,2.806000000000000000e+03
8.830000000000000000e+02,7.138165345413363561e+00,1.000000000000000000e+01,3.700000000000000000e+01,3.071560293257770136e-01,3.140000000000000000e+02
9.850000000000000000e+02,5.322842639593909020e+00,7.000000000000000000e+00,3.100000000000000000e+01,3.029938968715459868e-01,5.660000000000000000e+02
1.703000000000000000e+03,5.602466236054022275e+00,9.000000000000000000e+00,1.200000000000000000e+01,2.792218474952702367e-01,3.910000000000000000e+02
8.360000000000000000e+02,6.411483253588516895e+00,4.500000000000000000e+01,3.900000000000000000e+01,2.870759982825246692e-01,5.270000000000000000e+02
1.203000000000000000e+03,7.374896093100582029e+00,3.000000000000000000e+00,7.500000000000000000e+01,2.942525634106853971e-01,1.658000000000000000e+03
1.046000000000000000e+03,5.087954110898661675e+00,4.800000000000000000e+01,1.730000000000000000e+02,1.592560251484456957e-01,1.762000000000000000e+03
9.700000000000000000e+02,5.529896907216494739e+00,6.200000000000000000e+01,5.500000000000000000e+01,2.666112956810631207e-01,8.280000000000000000e+02
1.245000000000000000e+03,5.322891566265059993e+00,2.200000000000000000e+01,7.500000000000000000e+01,1.777550211416490389e-01,1.359000000000000000e+03
3.413000000000000000e+03,6.034866686199824137e+00,9.000000000000000000e+00,1.400000000000000000e+01,3.159932252601015956e-01,1.950000000000000000e+02
4.564000000000000000e+03,2.546888694127957820e+00,1.100000000000000000e+01,1.900000000000000000e+02,1.720497363284409498e-01,2.529000000000000000e+03
9.880000000000000000e+02,6.305668016194331926e+00,2.000000000000000000e+00,1.380000000000000000e+02,2.492079475403394251e-01,1.867000000000000000e+03
1.015000000000000000e+03,5.793103448275862100e+00,1.000000000000000000e+00,1.910000000000000000e+02,1.596743096607657897e-01,2.460000000000000000e+03
1.872000000000000000e+03,5.864316239316239354e+00,9.000000000000000000e+00,5.300000000000000000e+01,2.832130988084623491e-01,4.670000000000000000e+02
1.352000000000000000e+03,4.934911242603550185e+00,7.000000000000000000e+00,4.800000000000000000e+01,2.553384398937001976e-01,4.120000000000000000e+02
1.697000000000000000e+03,5.588685916322923219e+00,1.300000000000000000e+01,1.770000000000000000e+02,1.239702835194824854e-01,6.492000000000000000e+03
1.560000000000000000e+02,5.320512820512820262e+00,1.100000000000000000e+01,1.200000000000000000e+01,3.989262371615313052e-01,1.040000000000000000e+02
6.560000000000000000e+02,4.861280487804878092e+00,3.000000000000000000e+00,1.210000000000000000e+02,1.972655577366807800e-01,9.990000000000000000e+02
9.120000000000000000e+02,5.356359649122807376e+00,1.500000000000000000e+01,1.700000000000000000e+01,3.217473778174514409e-01,5.680000000000000000e+02
1.725000000000000000e+03,5.278260869565217561e+00,5.000000000000000000e+00,1.550000000000000000e+02,2.153893281767532697e-01,1.443000000000000000e+03
3.514000000000000000e+03,4.572282299373933157e+00,5.000000000000000000e+00,9.900000000000000000e+01,2.826121603315004949e-01,1.290000000000000000e+03
2.079500000000000000e+04,4.202308247174801892e+00,7.000000000000000000e+00,4.530000000000000000e+02,1.823107894548756380e-01,1.951000000000000000e+03
6.500000000000000000e+02,5.504615384615384244e+00,7.000000000000000000e+00,1.110000000000000000e+02,1.949152542372881436e-01,1.694000000000000000e+03
5.720000000000000000e+02,5.284965034965035002e+00,8.000000000000000000e+00,9.200000000000000000e+01,1.994063500533617972e-01,8.490000000000000000e+02
4.590000000000000000e+02,6.119825708061002345e+00,8.000000000000000000e+00,1.700000000000000000e+01,3.071493064105720872e-01,5.160000000000000000e+02
6.480000000000000000e+02,5.831790123456790376e+00,6.000000000000000000e+00,4.700000000000000000e+01,3.239855072463768138e-01,1.287000000000000000e+03
3.600000000000000000e+02,5.355555555555555181e+00,8.000000000000000000e+00,3.600000000000000000e+01,2.251151063363297511e-01,6.430000000000000000e+02
2.010000000000000000e+02,5.567164179104477917e+00,5.000000000000000000e+00,3.900000000000000000e+01,2.645282355010848407e-01,3.130000000000000000e+02
4.460000000000000000e+02,5.136771300448430111e+00,5.000000000000000000e+00,1.210000000000000000e+02,1.800286447057256045e-01,1.005000000000000000e+03
8.110000000000000000e+02,5.480887792848335494e+00,1.600000000000000000e+01,7.100000000000000000e+01,2.244646260791568482e-01,8.480000000000000000e+02
6.486000000000000000e+03,6.409959913660190800e+00,4.700000000000000000e+01,8.000000000000000000e+01,2.315185905321217319e-01,5.641000000000000000e+03
8.030000000000000000e+02,5.641344956413449907e+00,1.300000000000000000e+01,3.500000000000000000e+01,2.623268285416356371e-01,6.250000000000000000e+02
1.136000000000000000e+03,5.469190140845070047e+00,5.000000000000000000e+00,1.950000000000000000e+02,3.055459869100929926e-01,5.778000000000000000e+03
1.001000000000000000e+03,5.937062937062936641e+00,8.000000000000000000e+00,5.100000000000000000e+01,3.223153007670569448e-01,1.109000000000000000e+03
3.290000000000000000e+03,5.432522796352583505e+00,1.300000000000000000e+01,2.560000000000000000e+02,1.704672732996098117e-01,2.774000000000000000e+03
1.125000000000000000e+03,7.747555555555555529e+00,3.000000000000000000e+00,3.600000000000000000e+01,2.261088682363779356e-01,7.220000000000000000e+02
4.300000000000000000e+02,6.004651162790697327e+00,6.000000000000000000e+00,2.400000000000000000e+01,3.198364008179959139e-01,1.251000000000000000e+03
8.260000000000000000e+02,5.260290556900726777e+00,5.000000000000000000e+00,4.800000000000000000e+01,3.041901900864971142e-01,9.630000000000000000e+02
8.670000000000000000e+02,5.074971164936562751e+00,1.300000000000000000e+01,2.700000000000000000e+01,3.584399375975039215e-01,4.590000000000000000e+02
5.770000000000000000e+02,5.135181975736568205e+00,6.000000000000000000e+00,4.800000000000000000e+01,2.495592309629754146e-01,5.720000000000000000e+02
4.616000000000000000e+03,5.126949740034661751e+00,1.000000000000000000e+01,2.370000000000000000e+02,2.548446809741424235e-01,3.684000000000000000e+03
1.005000000000000000e+03,5.608955223880596641e+00,6.000000000000000000e+00,2.100000000000000000e+01,3.178746594005449344e-01,7.940000000000000000e+02
1.015000000000000000e+03,4.678817733990148220e+00,1.300000000000000000e+01,5.500000000000000000e+01,3.688077888677974148e-01,9.100000000000000000e+02
1.348000000000000000e+03,5.576409495548961814e+00,5.000000000000000000e+00,1.530000000000000000e+02,3.205171193323646528e-01,5.339000000000000000e+03
8.600000000000000000e+02,5.788372093023255616e+00,5.000000000000000000e+00,8.200000000000000000e+01,2.836400531803232594e-01,1.002000000000000000e+03
8.880000000000000000e+02,5.527027027027027195e+00,5.000000000000000000e+00,2.700000000000000000e+01,2.911154107619097209e-01,5.810000000000000000e+02
1.372000000000000000e+03,5.012390670553935834e+00,4.000000000000000000e+00,1.080000000000000000e+02,1.919727258639392642e-01,1.981000000000000000e+03
1.128000000000000000e+03,5.415780141843971940e+00,1.000000000000000000e+01,8.300000000000000000e+01,2.794942030831953361e-01,2.368000000000000000e+03
3.140000000000000000e+03,5.366560509554139990e+00,8.000000000000000000e+00,1.050000000000000000e+02,2.415153798725765688e-01,1.219000000000000000e+03
5.259000000000000000e+03,4.492869366799771669e+00,1.800000000000000000e+01,3.120000000000000000e+02,1.376749078188522213e-01,4.716000000000000000e+03
2.218000000000000000e+03,4.087466185752930414e+00,5.000000000000000000e+00,1.850000000000000000e+02,2.417603035293627023e-01,1.576000000000000000e+03
1.565000000000000000e+03,6.621725239616613301e+00,6.000000000000000000e+00,6.700000000000000000e+01,2.708128409192524511e-01,8.830000000000000000e+02
1.654700000000000000e+04,5.330090046534114556e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.214033703679354842e-01,1.440000000000000000e+02
4.710000000000000000e+02,5.868365180467090880e+00,3.000000000000000000e+00,6.600000000000000000e+01,2.758089368258859753e-01,1.195000000000000000e+03
9.207000000000000000e+03,5.651678071032909756e+00,8.000000000000000000e+00,7.130000000000000000e+02,1.748584346921676913e-01,6.042000000000000000e+03
2.250000000000000000e+03,5.782222222222221930e+00,4.000000000000000000e+00,3.400000000000000000e+02,2.220461095100864646e-01,1.038000000000000000e+04
9.910000000000000000e+02,5.316851664984863390e+00,2.000000000000000000e+01,3.000000000000000000e+01,3.672551291663826434e-01,1.568000000000000000e+03
5.060000000000000000e+02,5.138339920948616246e+00,5.000000000000000000e+00,3.600000000000000000e+01,3.499832102081933960e-01,6.180000000000000000e+02
3.594000000000000000e+03,6.337506956037841199e+00,8.500000000000000000e+01,2.700000000000000000e+01,2.657381508870071407e-01,7.060000000000000000e+02
4.530000000000000000e+02,5.644591611479028437e+00,6.000000000000000000e+00,4.300000000000000000e+01,3.103499079189687149e-01,4.630000000000000000e+02
1.995000000000000000e+03,5.393984962406014994e+00,5.000000000000000000e+00,4.500000000000000000e+01,3.119238366988586475e-01,6.430000000000000000e+02
